strain,ens_gene,log_bleach,log_settle
N2,WBGene00016811,9.42457351801804,9.35244182608115
N2,WBGene00016812,10.2725577930989,10.372134010218
N2,WBGene00016813,0.80761430255495,1.11342361098184
N2,WBGene00016816,10.4507634050932,10.2481281044441
N2,WBGene00016817,7.02941399923685,7.08034046871636
N2,WBGene00016820,-0.0214557556487031,-1.29169812770597
N2,WBGene00016822,10.0622006682389,9.91494545094746
N2,WBGene00016823,8.50880511956589,8.52082924584745
N2,WBGene00016824,9.53434331789697,9.59141626025641
N2,WBGene00016825,8.61679860563583,8.67816722813679
N2,WBGene00016826,5.97729421556642,6.08961490945401
N2,WBGene00016836,11.104041070806,11.2177173123596
N2,WBGene00016837,11.6665719008318,11.7974258399706
N2,WBGene00016838,8.51631798593567,9.05100395420313
N2,WBGene00016839,7.82930232756514,7.8711268021055
N2,WBGene00016840,5.68829031060532,6.13384835595221
N2,WBGene00016841,6.06043416800775,5.94609672243438
N2,WBGene00016842,5.62902249490963,5.52275889928448
N2,WBGene00016843,6.34068159520649,6.35329518378453
N2,WBGene00016844,11.5357275199418,11.856936227649
N2,WBGene00016845,10.8258080381843,11.5627502681127
N2,WBGene00016846,7.70100855700312,7.41534894010565
N2,WBGene00016848,10.0592036358882,9.86565684943565
N2,WBGene00016849,7.7551005129549,7.58347962307726
N2,WBGene00016855,2.58845524516032,3.28036428927576
N2,WBGene00016860,8.7627713103492,8.81009026118733
N2,WBGene00016862,8.82920141993897,9.01956071409523
N2,WBGene00016863,4.86866918921489,4.9844995492846
N2,WBGene00016864,5.05638741499956,4.78712891410988
N2,WBGene00016865,8.38161584590307,8.27199291247795
N2,WBGene00016866,9.60213115564945,8.98805180082736
N2,WBGene00016867,10.2888885890687,10.4728514493718
N2,WBGene00016868,4.15209189339389,4.94613458488893
N2,WBGene00016870,4.97806850964193,4.97904442857212
N2,WBGene00016871,8.51303449114076,8.43412158720401
N2,WBGene00016872,6.14784093017543,5.85558395776651
N2,WBGene00016874,8.66397642013959,9.12321838416375
N2,WBGene00016877,9.60049825174921,10.1819105324848
N2,WBGene00016879,9.0535911886867,9.42045714780538
N2,WBGene00016880,2.57642324369404,3.8816165463918
N2,WBGene00016883,5.83204441523237,5.36775036287393
N2,WBGene00016884,5.91386636139199,5.99908176655966
N2,WBGene00016885,4.72396484688079,4.59599917097215
N2,WBGene00016886,2.46003537561926,3.84163021979629
N2,WBGene00016888,11.3632919564069,11.5798680418095
N2,WBGene00016889,11.4542316633958,11.4949866964394
N2,WBGene00016890,6.99813697893497,6.97239058525216
N2,WBGene00016891,-1.39770596107959,1.12234573571809
N2,WBGene00016892,9.88456633640568,10.1422858390173
N2,WBGene00016893,8.8352470581954,8.86718564054378
N2,WBGene00016894,11.672434809105,11.3922919388628
N2,WBGene00016895,3.92009715046636,3.59320672927788
N2,WBGene00016896,7.72266543966981,7.57751892158487
N2,WBGene00016898,12.5910408731884,12.3555651195263
N2,WBGene00016899,3.65440092801093,3.80627006470663
N2,WBGene00016900,6.52264283941299,6.36044361049738
N2,WBGene00016901,4.68531060612592,3.85380777122732
N2,WBGene00016902,9.45759085659349,9.44266867280559
N2,WBGene00016903,6.7332827413743,6.52882460010894
N2,WBGene00016905,8.72675514767109,8.62488374694721
N2,WBGene00016906,9.58661258818436,9.73972608281202
N2,WBGene00016907,3.51671683241953,5.33372772631844
N2,WBGene00016909,6.02401016015544,5.91944690799431
N2,WBGene00016911,7.52733036672574,7.33782781833646
N2,WBGene00016912,6.29458835577041,7.21632610847305
N2,WBGene00016913,11.1612011268494,11.581557891413
N2,WBGene00016914,6.45576616118654,6.4813209231137
N2,WBGene00016915,7.24186997976702,7.64123535521288
N2,WBGene00016916,5.77158546154508,5.73879514976199
N2,WBGene00016918,11.9606761050524,11.8331330226848
N2,WBGene00016919,6.5870037620748,6.02788327887589
N2,WBGene00016920,7.84678071534476,8.1621743455939
N2,WBGene00016921,3.66965544088797,4.02308561887812
N2,WBGene00016923,3.81080810072764,4.07178327668695
N2,WBGene00016926,4.55827089753486,4.0168920136317
N2,WBGene00016929,4.89179807880836,4.61775760471505
N2,WBGene00016930,9.64438175192437,9.34164537375194
N2,WBGene00016931,4.80460676280408,4.08795569925065
N2,WBGene00016932,6.36978368613454,5.5600841534152
N2,WBGene00016934,9.95179278086767,10.14176354944
N2,WBGene00016935,6.50185839624609,6.7480172598425
N2,WBGene00016937,9.02364368069445,9.15256949790145
N2,WBGene00016938,4.15156438535671,4.03040114261423
N2,WBGene00016939,8.61791804396909,8.56900397654832
N2,WBGene00016942,9.3351709586528,9.58077227958895
N2,WBGene00016943,14.8727016131498,15.1232517178465
N2,WBGene00016944,11.2275467028604,11.1641326053323
N2,WBGene00016945,4.755911272343,4.65699888512587
N2,WBGene00016946,6.71975255719857,6.7811689600519
N2,WBGene00016947,9.5350033760592,9.22849966963359
N2,WBGene00016948,0.526530325062493,2.65934792188574
N2,WBGene00016949,3.97980478664249,3.59456549727509
N2,WBGene00016950,4.21438500540086,4.15363529391268
N2,WBGene00016951,6.54690391790711,6.96656943251549
N2,WBGene00016953,7.74622308769487,7.77067560009164
N2,WBGene00016954,6.87789730917665,7.31618439845449
N2,WBGene00016955,11.6378898116785,11.5721285616212
N2,WBGene00016956,6.01360062061333,5.94849793843445
N2,WBGene00016957,12.1822364519394,12.4516360477654
N2,WBGene00016958,7.24825665407752,7.17441201820671
N2,WBGene00016960,10.6174801446998,10.537982324093
N2,WBGene00016961,12.017892867747,12.0688963390485
N2,WBGene00016962,5.71267826389787,5.97915180450474
N2,WBGene00016963,6.15399152645913,6.36990086938877
N2,WBGene00016964,10.3958229936212,10.1889171824461
N2,WBGene00016965,9.77586256757194,9.63508980270657
N2,WBGene00016966,10.087252865456,9.91670545551933
N2,WBGene00016968,10.2613212094263,10.5747140353039
N2,WBGene00016970,9.28780320689222,9.29728757002751
N2,WBGene00016971,11.3301727094102,11.4095998925223
N2,WBGene00016972,3.72089300489487,4.21108263325669
N2,WBGene00016973,3.50580151392474,4.07345484930764
N2,WBGene00016974,6.79480810828456,6.78957040601398
N2,WBGene00016975,8.65574812381714,8.60713708058003
N2,WBGene00016976,4.90129714808715,5.07017791664157
N2,WBGene00016977,12.8798639847631,12.7280496188904
N2,WBGene00016978,9.1208804741117,9.2728294279723
N2,WBGene00016979,6.06666829471491,6.2615447796093
N2,WBGene00016980,8.28318791472619,8.48819934449771
N2,WBGene00016981,12.2803629070715,12.4019708645172
N2,WBGene00016982,5.22778632748691,4.98376778556205
N2,WBGene00016983,7.76962199591029,7.78833507075864
N2,WBGene00016984,5.57323852796698,5.28138097480436
N2,WBGene00016987,10.564980626574,10.0124264299813
N2,WBGene00016988,6.47818188057559,6.25097795889024
N2,WBGene00016989,9.71806168930297,9.63090473697391
N2,WBGene00016990,10.5010151170725,10.1922497362366
N2,WBGene00016992,9.33087461862674,9.31363770770179
N2,WBGene00016993,8.85200120132085,8.75918583153055
N2,WBGene00016995,12.3283946682481,12.8187801023136
N2,WBGene00016996,6.81420465294504,6.98185963322857
N2,WBGene00016997,9.26618948118174,9.35332192646451
N2,WBGene00016998,5.22084164675911,5.1468399740071
N2,WBGene00017000,3.64609143058108,3.13491522056084
N2,WBGene00017001,4.41264108700331,4.34433805758035
N2,WBGene00017002,8.39166875447016,8.156883646486
N2,WBGene00017003,10.5098459685561,10.4684562705284
N2,WBGene00017004,11.4057983900531,11.2262234250983
N2,WBGene00017005,4.74586042212373,3.74102833930561
N2,WBGene00017007,9.26624362184094,9.0002416864544
N2,WBGene00017009,4.71080525371935,5.6253616732111
N2,WBGene00017010,8.61135948288803,8.69946633746722
N2,WBGene00017011,11.2665512162037,11.1551301915989
N2,WBGene00017012,11.2140628097445,11.6515807060581
N2,WBGene00017013,6.15758699836686,6.03643028751059
N2,WBGene00017015,6.4072451050976,6.2026146824728
N2,WBGene00017016,11.8839643912548,11.840340522255
N2,WBGene00017017,9.82480299909107,9.38163583939744
N2,WBGene00017018,7.24083693579025,7.30615942284642
N2,WBGene00017022,5.62426643028447,6.0135200411515
N2,WBGene00017023,9.71426287442389,9.41912175696702
N2,WBGene00017025,10.785648552282,10.7068585150682
N2,WBGene00017026,7.44365436746734,7.33281146404429
N2,WBGene00017027,5.98089543929871,6.0484204852725
N2,WBGene00017028,7.98029195352704,8.36238431129624
N2,WBGene00017031,11.7499188386226,11.9699625034352
N2,WBGene00017032,5.83925294040184,6.6703777657378
N2,WBGene00017033,5.91598714759238,5.55993733788368
N2,WBGene00017034,3.24357318095435,2.72833882047489
N2,WBGene00017036,3.63894682409517,3.70877968125628
N2,WBGene00017037,10.2367344311645,10.1491131392684
N2,WBGene00017038,6.08851034065984,5.88289786951648
N2,WBGene00017039,6.48158599159973,6.19177022537592
N2,WBGene00017040,5.3852442656717,5.49689646944331
N2,WBGene00017041,7.71849027033609,7.51991774518191
N2,WBGene00017042,6.15954834515348,6.21219737638952
N2,WBGene00017044,10.4453893480385,10.3765398356341
N2,WBGene00017045,10.7072252686212,10.4846980043478
N2,WBGene00017046,8.67236298057016,9.15131185177657
N2,WBGene00017048,6.8529415590085,7.22783313776678
N2,WBGene00017050,5.52719381134319,5.13241385466043
N2,WBGene00017051,7.49927588589194,7.24804830166179
N2,WBGene00017052,5.82853512961859,5.75990725358277
N2,WBGene00017053,10.1621103687413,10.1993537782609
N2,WBGene00017054,7.59787958436853,7.38452258765147
N2,WBGene00017055,6.36004069393532,6.31084253043693
N2,WBGene00017056,6.4581724661074,6.52736874953875
N2,WBGene00017057,4.00201931644324,4.2735705315055
N2,WBGene00017058,7.66098559118684,7.60149943308945
N2,WBGene00017059,7.74429201767925,7.6996907044449
N2,WBGene00017060,6.3063960583826,6.49656373900152
N2,WBGene00017062,11.1398134822617,11.2003749305362
N2,WBGene00017063,8.57591532207751,8.56902231959788
N2,WBGene00017064,10.9007976755144,10.604653512568
N2,WBGene00017065,10.4512699021354,10.3258780012147
N2,WBGene00017066,12.2253252504232,12.2739877498884
N2,WBGene00017068,6.86875914579529,6.92525786397286
N2,WBGene00017069,7.54402996059904,7.46462514127719
N2,WBGene00017070,11.4004058725193,11.5096811393044
N2,WBGene00017071,11.5560289603328,11.4633043783728
N2,WBGene00017073,8.56905632776418,8.86602085060392
N2,WBGene00017074,9.89929712999012,9.71009412103326
N2,WBGene00017075,13.6657744822013,13.708432551694
N2,WBGene00017076,5.44134188093531,5.24181638044175
N2,WBGene00017077,9.50608636014297,9.05329369457371
N2,WBGene00017078,9.15855808653927,9.27089047318335
N2,WBGene00017079,10.5355098545352,10.3952054371189
N2,WBGene00017080,10.6413242197593,10.7976019321811
N2,WBGene00017082,6.03372651689886,5.4258337967907
N2,WBGene00017083,4.97745696608089,5.80858296192354
N2,WBGene00017084,10.2868655547939,10.5082785176994
N2,WBGene00017085,12.7631772090637,12.8886201049694
N2,WBGene00017087,9.35201199548018,9.40578579757995
N2,WBGene00017088,11.9501364812257,11.6665374769657
N2,WBGene00017089,9.54922746686051,9.47666779376453
N2,WBGene00017091,6.3607272079927,6.13036885240408
N2,WBGene00017092,2.06677088184056,2.07025801874355
N2,WBGene00017093,4.63207211153944,5.20432286784098
N2,WBGene00017098,12.1490077133805,12.2734873936058
N2,WBGene00017101,10.3061114962443,10.5949415215597
N2,WBGene00017103,8.23713491107113,8.3065012546493
N2,WBGene00017105,6.8006943600491,7.34975212923424
N2,WBGene00017106,3.54507884213759,3.85838415728533
N2,WBGene00017108,8.81516139730616,8.86354294709446
N2,WBGene00017110,1.87080242361875,-0.093402787676135
N2,WBGene00017112,10.3187647592898,10.0450014150542
N2,WBGene00017113,3.10365996184965,1.54601379898676
N2,WBGene00017114,7.83554883592885,7.74621720494131
N2,WBGene00017116,2.48141383076086,3.33300582241636
N2,WBGene00017119,11.801234303856,11.9577977624612
N2,WBGene00017120,3.96785539498339,3.86763484757688
N2,WBGene00017121,14.0890525533283,14.0873314328659
N2,WBGene00017123,10.6612317844461,10.8608252820158
N2,WBGene00017124,7.55951006391751,7.5275075009159
N2,WBGene00017125,12.1200182389908,12.3954352129672
N2,WBGene00017126,8.497519653009,8.71046455404668
N2,WBGene00017127,9.86675215261368,9.522257973093
N2,WBGene00017128,10.5160173144483,10.1380671134848
N2,WBGene00017129,5.44140331508195,5.01408941976205
N2,WBGene00017131,8.58323565397385,9.14255460783523
N2,WBGene00017132,11.2491879622517,11.320512858035
N2,WBGene00017133,5.7108796685685,6.33126981536067
N2,WBGene00017134,11.2749148067678,11.1448773799826
N2,WBGene00017135,4.79347853427278,6.39026734063227
N2,WBGene00017137,10.7182432040732,10.785282586618
N2,WBGene00017138,11.1468984415129,11.1321795752387
N2,WBGene00017140,5.15646708438414,5.92394086018284
N2,WBGene00017141,6.6146412605219,6.61531263368055
N2,WBGene00017142,9.43235026479151,9.30711897499447
N2,WBGene00017143,6.4865838747052,7.6524663911621
N2,WBGene00017144,10.8558768178378,10.9405729568569
N2,WBGene00017146,3.47806588201215,3.26449950384437
N2,WBGene00017147,7.64795569861151,7.57499027758094
N2,WBGene00017148,4.37940064805971,3.78893665174489
N2,WBGene00017149,4.73763059906275,5.0284164023653
N2,WBGene00017150,3.1415639348916,3.90218761989456
N2,WBGene00017151,6.39112063388236,6.16326567673471
N2,WBGene00017153,8.90465312780032,8.68798936486229
N2,WBGene00017154,6.17519012932127,5.88720005272816
N2,WBGene00017156,5.02352342219053,4.92870773093108
N2,WBGene00017157,4.72518929600351,5.12285087721837
N2,WBGene00017158,11.0501140620666,11.0865114104856
N2,WBGene00017159,10.6849391592351,10.551379850753
N2,WBGene00017160,8.15159176188622,8.28982812792828
N2,WBGene00017161,10.9779644873007,10.9187389567606
N2,WBGene00017162,11.84199965812,11.8539581194269
N2,WBGene00017163,11.120681740875,11.3726450676444
N2,WBGene00017164,9.42886201688643,9.25713062797378
N2,WBGene00017165,10.6511499828178,10.5536252521005
N2,WBGene00017166,14.9877157770583,14.853208671243
N2,WBGene00017168,3.75576424776829,3.35879001955865
N2,WBGene00017169,8.92919206852164,8.81715326055807
N2,WBGene00017172,4.05735793351679,4.0440404448976
N2,WBGene00017174,4.16247851478754,3.64705808485075
N2,WBGene00017175,6.95182193006812,7.00452282167053
N2,WBGene00017176,4.93514750607542,4.62729048681212
N2,WBGene00017177,10.4716854238427,10.8180775228452
N2,WBGene00017178,8.82334966267766,8.90566869662239
N2,WBGene00017179,7.34520200191965,7.42458309399966
N2,WBGene00017180,5.39408173282881,5.12513474053868
N2,WBGene00017181,3.84504076080845,4.06952615803152
N2,WBGene00017184,9.70896683981943,9.81216745346518
N2,WBGene00017185,4.4280125717099,4.49015153592038
N2,WBGene00017186,8.21770706699649,8.27401701286669
N2,WBGene00017190,4.99734682136726,4.97405900434443
N2,WBGene00017193,6.72939293634432,6.57707482141861
N2,WBGene00017194,3.71168139212739,4.67534344228291
N2,WBGene00017195,10.443048746792,10.5727626208148
N2,WBGene00017197,6.76899736499601,5.93878148261216
N2,WBGene00017198,6.59332685532454,6.60430874515872
N2,WBGene00017199,2.15298891592529,3.53853353273806
N2,WBGene00017200,5.40891608875899,5.1078790205434
N2,WBGene00017201,8.3628059384333,8.47060106189323
N2,WBGene00017208,2.22265469218005,4.66907730337461
N2,WBGene00017210,10.9707832584588,10.9077579466824
N2,WBGene00017212,3.75663541704949,3.81675669763009
N2,WBGene00017213,5.39832432734232,5.7651369108954
N2,WBGene00017214,1.49000945474847,2.35024693406905
N2,WBGene00017215,7.33593730725723,7.53619474124681
N2,WBGene00017216,4.78020790980631,4.50247180899024
N2,WBGene00017217,11.9304666904109,11.8852120247057
N2,WBGene00017218,6.60839260045048,7.36843232902868
N2,WBGene00017219,7.24198653168831,6.97393850723087
N2,WBGene00017220,10.4221980590256,10.2713351725743
N2,WBGene00017225,2.37178383349142,1.36335656033857
N2,WBGene00017226,4.74732510301341,4.55256883120631
N2,WBGene00017233,5.5274959043545,4.66349207129879
N2,WBGene00017237,10.4022997017848,10.3189004304405
N2,WBGene00017238,10.5945231287145,10.7654333089341
N2,WBGene00017239,8.27571044960565,7.93162096203641
N2,WBGene00017240,8.17470299698296,8.31817165476484
N2,WBGene00017241,10.1249929401618,10.4376203184231
N2,WBGene00017243,7.98191079317652,7.40022067102441
N2,WBGene00017244,10.8752274805083,11.1159342853467
N2,WBGene00017245,11.3657115408161,11.4669027978653
N2,WBGene00017246,7.8951108993347,8.48312896507456
N2,WBGene00017247,8.34878055407125,8.88571922799471
N2,WBGene00017249,2.4714324990787,3.85814045586688
N2,WBGene00017250,6.66775628623109,6.60638998747707
N2,WBGene00017251,2.75875904250481,3.84662687079095
N2,WBGene00017252,2.28410484677,4.19032024407264
N2,WBGene00017253,2.92613960689576,5.1646200417255
N2,WBGene00017254,2.27074889785709,4.0203349426307
N2,WBGene00017255,4.8999075503805,4.49938033835248
N2,WBGene00017257,7.7765418366376,7.44837918694622
N2,WBGene00017258,7.39708022571587,7.26169900356939
N2,WBGene00017259,4.81541515040357,4.36759098213824
N2,WBGene00017260,4.50979912944588,3.89053955094068
N2,WBGene00017261,11.2224208087148,11.4065928696607
N2,WBGene00017262,9.26795388934722,10.0817928510219
N2,WBGene00017263,10.5802944270252,10.4198861707137
N2,WBGene00017264,5.17893845875544,5.11800863521684
N2,WBGene00017265,5.94516269711776,5.62854417339691
N2,WBGene00017266,5.10692041610922,4.66835716646904
N2,WBGene00017267,2.89843602182032,3.62118297774298
N2,WBGene00017268,11.1240515829367,11.1135298919519
N2,WBGene00017269,10.8914079875939,10.7232107236882
N2,WBGene00017270,2.89843602182032,3.62118297774298
N2,WBGene00017271,5.5958076940328,5.42171919999992
N2,WBGene00017272,10.6256419576678,10.5726127418232
N2,WBGene00017273,9.25414564082321,8.86509695231866
N2,WBGene00017274,11.5724510231579,11.44552608857
N2,WBGene00017275,10.1923713202102,10.0745397223482
N2,WBGene00017279,7.75905287340608,7.88433504918269
N2,WBGene00017280,10.8148637902951,10.9097757762594
N2,WBGene00017281,4.48698158549819,4.70273508656981
N2,WBGene00017282,9.98939310174158,9.90923445422429
N2,WBGene00017283,11.1868346901763,11.2623553567163
N2,WBGene00017284,10.9389367499414,10.9545227914413
N2,WBGene00017285,10.9693888541072,10.9185467481398
N2,WBGene00017286,9.52315230220071,9.45122969784298
N2,WBGene00017289,9.81267658241046,9.7315258809173
N2,WBGene00017290,4.92803302514384,4.36837734783188
N2,WBGene00017291,7.40856592328756,6.88710541466381
N2,WBGene00017292,7.98720281013708,7.86017661390942
N2,WBGene00017293,10.5726888956763,10.5212040640914
N2,WBGene00017294,6.41834605041684,6.65413595803593
N2,WBGene00017296,2.98878651060935,3.68937790056593
N2,WBGene00017297,7.21104469001576,7.17795489244077
N2,WBGene00017298,9.77060922243412,9.83347329854433
N2,WBGene00017299,6.53596162190809,6.79060325756507
N2,WBGene00017300,12.2967516983439,12.4230938384297
N2,WBGene00017301,12.4742678223655,12.741902166501
N2,WBGene00017302,9.64110630148974,9.68564504691623
N2,WBGene00017303,11.3965600808716,10.4565817642464
N2,WBGene00017304,10.1861279186742,9.87474809816987
N2,WBGene00017305,5.91299523322911,7.05764859063412
N2,WBGene00017306,7.1336378879339,6.76317518499672
N2,WBGene00017307,7.5617931519034,7.38865513779706
N2,WBGene00017309,4.80899786784726,5.24778616992193
N2,WBGene00017310,8.62721551674444,8.74622781045557
N2,WBGene00017311,11.5744655801757,11.4484564567717
N2,WBGene00017312,7.9830968966186,8.33590081009075
N2,WBGene00017313,11.3655926452882,11.3291736232899
N2,WBGene00017314,7.03136537105024,7.11717893535745
N2,WBGene00017315,6.34015906582915,5.96213298848731
N2,WBGene00017316,11.5830500406072,11.4565439979644
N2,WBGene00017317,12.9501702840277,12.9513860169238
N2,WBGene00017319,9.95014674534968,10.0609546488784
N2,WBGene00017320,5.08418870658888,5.14819823703017
N2,WBGene00017321,9.35041818082858,9.4611626351796
N2,WBGene00017322,9.70837655032566,10.0157269649758
N2,WBGene00017325,6.57161093716267,6.79054948694203
N2,WBGene00017326,2.1172515433733,3.94860292650971
N2,WBGene00017327,7.46238271169402,7.23597877088281
N2,WBGene00017328,12.6202321078948,12.6544346148422
N2,WBGene00017329,7.41955925615257,7.28321680573848
N2,WBGene00017331,4.48496795327505,4.85359300079164
N2,WBGene00017332,4.42369140301046,5.64211168564681
N2,WBGene00017334,4.2243913115713,4.54470189242281
N2,WBGene00017335,7.50237601007893,8.03593826255978
N2,WBGene00017336,9.14644949908765,9.25559302242476
N2,WBGene00017338,5.84312549270073,5.44531322894157
N2,WBGene00017339,8.64001968634206,8.78064487794014
N2,WBGene00017340,7.67084468289149,7.64670805929688
N2,WBGene00017341,2.82677607920502,2.43003814604297
N2,WBGene00017342,9.92455005879177,9.98705982868623
N2,WBGene00017343,2.70959297487653,3.84576338297657
N2,WBGene00017344,10.2347811316186,10.2266318377649
N2,WBGene00017347,11.2579746183447,11.3819026712168
N2,WBGene00017348,9.68023761378817,9.60974538969787
N2,WBGene00017349,12.3682665549463,12.392381655965
N2,WBGene00017350,8.0982770544395,7.87630366761251
N2,WBGene00017352,8.59864585080035,8.08850024187246
N2,WBGene00017353,5.01484787800458,4.24012657071711
N2,WBGene00017354,6.55295967579421,6.3850658008351
N2,WBGene00017355,10.9363248871446,10.723506150942
N2,WBGene00017356,10.2360431445903,10.2087428639345
N2,WBGene00017357,9.43184161307716,9.2076382934998
N2,WBGene00017358,10.1845287360098,9.91164919052037
N2,WBGene00017360,9.28602306910285,9.1288395684876
N2,WBGene00017361,8.0126343755015,7.04320844233728
N2,WBGene00017362,10.3181893665267,10.1874561940419
N2,WBGene00017363,4.33613659103239,3.92890972546452
N2,WBGene00017364,8.80304317925635,9.23903876072333
N2,WBGene00017365,4.81436693251527,5.18582484964336
N2,WBGene00017366,3.58510822804187,3.32082014912351
N2,WBGene00017367,4.39420394493432,3.91331720694392
N2,WBGene00017369,9.15954705865174,9.27626169403033
N2,WBGene00017372,11.3030992556337,11.2942000170545
N2,WBGene00017373,11.2342957395648,11.4085464579277
N2,WBGene00017374,11.783184602119,11.3011165260249
N2,WBGene00017375,6.06978709624153,5.66241979794009
N2,WBGene00017376,8.60275455686528,8.72087207461173
N2,WBGene00017378,4.95272952550378,3.21392399815053
N2,WBGene00017379,4.99571808617878,5.34408009288388
N2,WBGene00017380,9.02519250562072,9.04129409540758
N2,WBGene00017381,7.08701152258255,7.74961469543268
N2,WBGene00017382,3.89949185536846,3.74849690949359
N2,WBGene00017384,7.46869993175446,7.29351482145997
N2,WBGene00017385,10.9243901724467,10.8803014597895
N2,WBGene00017386,10.1333563518097,10.1094606594686
N2,WBGene00017387,7.42339664712421,7.52751739723362
N2,WBGene00017389,5.55642404832386,5.32159883816853
N2,WBGene00017390,9.33540601831707,9.56366668535931
N2,WBGene00017393,5.50357263428556,5.79129706420785
N2,WBGene00017394,5.08299640234268,4.6257078072021
N2,WBGene00017395,5.0740451918501,4.83205012293723
N2,WBGene00017397,9.28404545281846,9.09210470255073
N2,WBGene00017398,9.03349407720952,9.69934839918595
N2,WBGene00017400,4.18669985252267,4.14149400204195
N2,WBGene00017402,8.47130587461304,8.62811687436021
N2,WBGene00017405,2.94363584374999,4.35663814456057
N2,WBGene00017407,3.52729242305363,3.13898758883085
N2,WBGene00017413,6.74141259245998,7.10117726738624
N2,WBGene00017416,5.98104219987991,5.49150423136548
N2,WBGene00017417,6.85957606213764,6.55762358124099
N2,WBGene00017418,8.39997741847949,7.89186087710267
N2,WBGene00017419,10.8870240857921,11.2241293809231
N2,WBGene00017420,5.45192411537296,4.4214158061138
N2,WBGene00017421,4.5395796364286,4.90597491189725
N2,WBGene00017422,6.74693301623082,6.57993900761086
N2,WBGene00017423,9.31017659536185,9.80536622991278
N2,WBGene00017424,3.253226645384,3.46695351646815
N2,WBGene00017426,9.68658762771256,9.27198921242422
N2,WBGene00017427,8.35392235524015,8.36076026568956
N2,WBGene00017428,9.0275762676967,8.69085897875979
N2,WBGene00017429,8.78179114784463,8.47121545617585
N2,WBGene00017430,10.5034552328822,10.627389128529
N2,WBGene00017431,9.6708511804452,9.92337293535406
N2,WBGene00017433,6.08395421899378,5.62051648471216
N2,WBGene00017434,6.69383064481091,5.98867540157909
N2,WBGene00017435,11.1093884378156,11.1654248392413
N2,WBGene00017436,9.47066975387568,9.2651337084427
N2,WBGene00017437,6.60743313618748,6.66640251019621
N2,WBGene00017438,9.07656746940415,9.36273519378598
N2,WBGene00017439,4.17648224533544,4.13018458986942
N2,WBGene00017440,12.3860643797838,12.1986644553232
N2,WBGene00017441,6.3293149387487,6.24241281070542
N2,WBGene00017442,6.74921009451545,6.61631526469958
N2,WBGene00017443,8.25216164380215,8.13737569518928
N2,WBGene00017444,5.54932662947421,5.6998686330239
N2,WBGene00017445,7.95790163799865,7.75153919207835
N2,WBGene00017446,6.91298106228974,6.85035522620728
N2,WBGene00017447,8.75614135741053,8.83759965076866
N2,WBGene00017448,8.97969021550171,9.10570386071676
N2,WBGene00017449,6.97372037520852,7.18541222642857
N2,WBGene00017450,9.34332544928853,9.17294833357264
N2,WBGene00017451,3.73025628433265,5.24271914569124
N2,WBGene00017452,9.06417308224592,8.99046874540602
N2,WBGene00017453,5.61876379303013,5.36469470712239
N2,WBGene00017456,7.37189628518428,7.30549823112742
N2,WBGene00017459,6.79205469403457,6.50222793223851
N2,WBGene00017460,10.3333145780363,10.0838449328801
N2,WBGene00017461,8.47520992514465,8.52794235861449
N2,WBGene00017462,7.39290892189953,7.22157967458395
N2,WBGene00017463,7.71618637615222,7.87709599276897
N2,WBGene00017464,8.91818476610402,8.72745463522582
N2,WBGene00017466,3.59434294448373,3.98206521528662
N2,WBGene00017467,6.75969080150406,7.03005462608168
N2,WBGene00017468,7.35477872296439,6.98351256498649
N2,WBGene00017469,4.63451722651438,4.75941650019226
N2,WBGene00017471,7.57971913697796,8.18181550341242
N2,WBGene00017472,9.68407856770526,10.0404098891938
N2,WBGene00017473,4.07984752216868,3.75967732272461
N2,WBGene00017474,6.14215369377703,6.00092631897846
N2,WBGene00017475,6.67768945368865,6.28712749750855
N2,WBGene00017478,8.38459903287772,8.65089464147512
N2,WBGene00017480,10.6022913261059,10.7573708898929
N2,WBGene00017481,5.83481573855358,6.79292365007233
N2,WBGene00017482,11.0447873844422,11.195950607374
N2,WBGene00017483,11.2643065708054,10.8781798233566
N2,WBGene00017484,10.7963002302869,10.1778392788231
N2,WBGene00017485,7.50347314554758,7.61233793925293
N2,WBGene00017487,9.00323966378408,9.33145878451612
N2,WBGene00017488,3.5242302107769,3.15758291298179
N2,WBGene00017489,6.31654830543239,6.03153686947069
N2,WBGene00017490,12.6792725353962,12.37306227644
N2,WBGene00017498,8.81872046791752,8.61246056751864
N2,WBGene00017499,13.2923623628755,12.684449490602
N2,WBGene00017500,12.6792725353962,12.37306227644
N2,WBGene00017501,10.5239872769079,10.3865590100216
N2,WBGene00017502,3.98905657732104,4.19486886884689
N2,WBGene00017503,6.75291749188579,6.86026119091398
N2,WBGene00017504,6.22119556846179,6.27187612965248
N2,WBGene00017506,11.6754297107162,11.8269171000866
N2,WBGene00017507,7.06630559521388,7.10322521740328
N2,WBGene00017509,4.84261063017369,3.85390873978716
N2,WBGene00017510,3.6517394189248,3.72251430298041
N2,WBGene00017512,5.86959957413126,5.87645833605233
N2,WBGene00017513,7.38783173111664,7.26680579904637
N2,WBGene00017514,5.11030474147393,5.1257774798269
N2,WBGene00017515,7.88042701906191,8.20727250106961
N2,WBGene00017520,4.68037426510028,4.81580578214586
N2,WBGene00017530,6.60125220841257,6.65458898816525
N2,WBGene00017532,9.02243923510576,9.2214190311957
N2,WBGene00017534,11.4119621121945,11.3381495573782
N2,WBGene00017535,5.58780853869492,5.53491646574541
N2,WBGene00017536,8.7146212279985,8.95622426993064
