comparison,ens_gene,baseMean,log2FoldChange,fold,iCEL
BRC20067_vs_N2,WBGene00011699,54.4943693792659,-1.47004657631919,down,No
BRC20067_vs_N2,WBGene00011706,120.020242920972,1.20416182704197,up,No
BRC20067_vs_N2,WBGene00011804,1218.16056520916,-0.723944346082692,down,No
BRC20067_vs_N2,WBGene00011805,403.541498717376,1.1523342201715,up,No
BRC20067_vs_N2,WBGene00011812,39.2448277779412,-1.23095267048083,down,No
BRC20067_vs_N2,WBGene00011839,171.329329232904,-0.745111158689957,down,No
BRC20067_vs_N2,WBGene00011869,1952.877363243,-0.658633099842251,down,No
BRC20067_vs_N2,WBGene00011879,124.187333718325,-0.885548246359114,down,Yes
BRC20067_vs_N2,WBGene00011899,88.543418043254,-0.713220713254676,down,No
BRC20067_vs_N2,WBGene00011932,2920.34565395323,0.765101521838583,up,Yes
BRC20067_vs_N2,WBGene00011997,176.744727977508,-0.633489118881922,down,No
BRC20067_vs_N2,WBGene00012021,204.90782120384,1.13759614687545,up,No
BRC20067_vs_N2,WBGene00012035,58.9750086026236,-0.997251294162132,down,No
BRC20067_vs_N2,WBGene00012055,69.5986674201013,1.48438303217502,up,No
BRC20067_vs_N2,WBGene00012073,232.43117191242,-0.59375506839033,down,No
BRC20067_vs_N2,WBGene00012086,66.9101470001135,3.9734642533169,up,No
BRC20067_vs_N2,WBGene00012103,39.4319125572772,-2.84403105653477,down,No
BRC20067_vs_N2,WBGene00012176,44.0832409903689,-2.00369168902149,down,No
BRC20067_vs_N2,WBGene00012185,1062.13178138457,-1.19362804091492,down,No
BRC20067_vs_N2,WBGene00012196,250.2013033626,1.02271843028622,up,No
BRC20067_vs_N2,WBGene00012211,106.508687910633,-1.55621321919532,down,No
BRC20067_vs_N2,WBGene00012238,15.816871840756,1.79087968045639,up,No
BRC20067_vs_N2,WBGene00012247,44.2893361870179,0.833158529575261,up,No
BRC20067_vs_N2,WBGene00012250,33.0521620301565,-8.63377434334104,down,No
BRC20067_vs_N2,WBGene00012251,491.681247278183,-12.5310740712237,down,No
BRC20067_vs_N2,WBGene00012253,5877.98625399647,-0.743899373868869,down,No
BRC20067_vs_N2,WBGene00012313,10.414252929536,6.17562248313567,up,No
BRC20067_vs_N2,WBGene00012324,810.748759869572,0.926190209245685,up,No
BRC20067_vs_N2,WBGene00012407,2040.32596151266,-0.726753583922351,down,No
BRC20067_vs_N2,WBGene00012408,49.7286846823978,1.88854770867375,up,No
BRC20067_vs_N2,WBGene00012420,100.118894642333,1.37227165847389,up,No
BRC20067_vs_N2,WBGene00012439,419.432182418032,-0.587403140735457,down,No
BRC20067_vs_N2,WBGene00012452,222.278823403036,-8.94397305200784,down,No
BRC20067_vs_N2,WBGene00012462,479.342856216744,-0.78164135885825,down,No
BRC20067_vs_N2,WBGene00012505,13.6751345244423,1.59616903904158,up,No
BRC20067_vs_N2,WBGene00012538,2976.18186695498,1.11768056288883,up,No
BRC20067_vs_N2,WBGene00012555,1094.51088955331,0.737643194569755,up,No
BRC20067_vs_N2,WBGene00012585,351.313091754248,-2.76505023427103,down,No
BRC20067_vs_N2,WBGene00012589,61.3638084001439,-1.98812563294821,down,No
BRC20067_vs_N2,WBGene00012608,15466.3382375383,1.05380328183162,up,Yes
BRC20067_vs_N2,WBGene00012631,55.0220934133369,1.45505404017712,up,No
BRC20067_vs_N2,WBGene00012634,120.852020925051,1.08051893897288,up,No
BRC20067_vs_N2,WBGene00012683,379.789452420575,1.6161440073393,up,No
BRC20067_vs_N2,WBGene00012699,92.0825845362543,0.660797524510953,up,No
BRC20067_vs_N2,WBGene00012731,44.5096342172585,-4.60689227258762,down,No
BRC20067_vs_N2,WBGene00012753,33.8136582395937,-1.13385492626774,down,No
BRC20067_vs_N2,WBGene00012763,148.056400488943,-0.779124131091652,down,No
BRC20067_vs_N2,WBGene00012810,246.652833091355,-2.03725205338575,down,No
BRC20067_vs_N2,WBGene00012819,85.2191648352623,-4.34202376008798,down,No
BRC20067_vs_N2,WBGene00012824,15.4227213374226,-7.53789085698542,down,No
BRC20067_vs_N2,WBGene00012841,49.9198035700966,1.89313623230217,up,No
BRC20067_vs_N2,WBGene00012899,20.1158431397899,-6.0291121073885,down,No
BRC20067_vs_N2,WBGene00012906,160.3569858187,-1.73394189246648,down,No
BRC20067_vs_N2,WBGene00012909,645.289916366703,0.613410558378289,up,Yes
BRC20067_vs_N2,WBGene00012910,90.7705212563189,-1.56816791833309,down,No
BRC20067_vs_N2,WBGene00012947,41.0531091838118,-1.37448219358112,down,No
BRC20067_vs_N2,WBGene00012953,46.2561653872835,-2.52848546781793,down,No
BRC20067_vs_N2,WBGene00012955,9.47645781135848,2.36086565195174,up,No
BRC20067_vs_N2,WBGene00012958,48.6184011824318,1.26866477614318,up,No
BRC20067_vs_N2,WBGene00012970,568.39104817839,0.587882602995617,up,Yes
BRC20067_vs_N2,WBGene00012976,326.484328648033,-4.3102803833242,down,No
BRC20067_vs_N2,WBGene00012981,121.774323636959,-0.928970691364079,down,No
BRC20067_vs_N2,WBGene00012982,1917.80631335797,0.941679724740027,up,No
BRC20067_vs_N2,WBGene00013037,629.59948125534,-1.08368619002763,down,No
BRC20067_vs_N2,WBGene00013070,25.5697634734878,0.935789163505504,up,No
BRC20067_vs_N2,WBGene00013083,283.93892300961,-3.27271406302034,down,No
BRC20067_vs_N2,WBGene00013093,1865.06638225928,0.616741529238528,up,No
BRC20067_vs_N2,WBGene00013180,98.9529401198946,-2.22165496027603,down,No
BRC20067_vs_N2,WBGene00013186,21.4730585565584,-1.869399935739,down,No
BRC20067_vs_N2,WBGene00013194,101.05511234314,-2.36929107600208,down,No
BRC20067_vs_N2,WBGene00013215,119.688781216056,0.818084078845933,up,No
BRC20067_vs_N2,WBGene00013230,23.8623084489541,1.92957559756652,up,No
BRC20067_vs_N2,WBGene00013242,300.843687281658,-0.719326332024374,down,No
BRC20067_vs_N2,WBGene00013284,3628.09545866381,0.881053014412683,up,Yes
BRC20067_vs_N2,WBGene00013357,49.070795487358,1.53785624688132,up,No
BRC20067_vs_N2,WBGene00013440,194.697544509024,3.54592660006186,up,No
BRC20067_vs_N2,WBGene00013541,811.987204149903,0.653078995880842,up,No
BRC20067_vs_N2,WBGene00013562,51.9622927168398,-8.32108985195653,down,No
BRC20067_vs_N2,WBGene00013585,245.482966759076,0.707687735697852,up,No
BRC20067_vs_N2,WBGene00013590,58.4732569077808,-3.85826236520826,down,No
BRC20067_vs_N2,WBGene00013659,107.623735309494,0.918000424807072,up,No
BRC20067_vs_N2,WBGene00013757,62.0183126949305,3.31888558501674,up,No
BRC20067_vs_N2,WBGene00013758,330.371230547342,-0.93343113460325,down,No
BRC20067_vs_N2,WBGene00013762,179.009783022052,-11.0737364106913,down,No
BRC20067_vs_N2,WBGene00013768,894.784591385214,0.701562042159469,up,No
BRC20067_vs_N2,WBGene00013771,517.313570377294,-1.47162588378847,down,No
BRC20067_vs_N2,WBGene00013816,32.8405262089236,1.88834353135531,up,No
BRC20067_vs_N2,WBGene00013823,18.02454700174,-2.48519891394256,down,No
BRC20067_vs_N2,WBGene00013837,16.7094674031336,1.10049733769034,up,No
BRC20067_vs_N2,WBGene00013838,62.0698782994035,-1.29276791412766,down,No
BRC20067_vs_N2,WBGene00013839,87.5744283416482,1.66875563349843,up,No
BRC20067_vs_N2,WBGene00013888,565.664622037315,-0.970047462229107,down,No
BRC20067_vs_N2,WBGene00013889,24.2367814334588,-2.60556131190758,down,No
BRC20067_vs_N2,WBGene00013906,196.4530953683,0.698113049336057,up,Yes
BRC20067_vs_N2,WBGene00013982,58.771177301789,1.07191421068086,up,No
BRC20067_vs_N2,WBGene00014003,566.354784892514,0.858746034465146,up,No
BRC20067_vs_N2,WBGene00014032,80.1364421521988,2.67771605535649,up,No
BRC20067_vs_N2,WBGene00014040,16.8632916219016,1.29076078477656,up,No
BRC20067_vs_N2,WBGene00014131,14.602484851503,1.60057929397494,up,No
BRC20067_vs_N2,WBGene00014143,21.0512918854927,2.37455566694921,up,No
BRC20067_vs_N2,WBGene00014173,47.7104867076464,-5.91214279712479,down,No
BRC20067_vs_N2,WBGene00014182,94.3736704278193,-2.88568407922346,down,No
BRC20067_vs_N2,WBGene00014183,259.866933888842,-1.89258993067398,down,No
BRC20067_vs_N2,WBGene00014184,13.8660723772462,-2.41533933319756,down,No
BRC20067_vs_N2,WBGene00014188,94.3736704278193,-2.88568407922346,down,No
BRC20067_vs_N2,WBGene00014189,15.4955015869872,-4.87129661579782,down,No
BRC20067_vs_N2,WBGene00014198,138.31082497175,4.17366213389639,up,No
BRC20067_vs_N2,WBGene00014199,411.328620706726,1.580437845135,up,No
BRC20067_vs_N2,WBGene00014206,605.936898155734,0.897523420871179,up,Yes
BRC20067_vs_N2,WBGene00014220,173.780939235975,0.645399334993946,up,No
BRC20067_vs_N2,WBGene00014242,18.4834239591065,1.06047379989056,up,No
BRC20067_vs_N2,WBGene00014666,417.325040946606,-1.28099123444762,down,No
BRC20067_vs_N2,WBGene00014697,425.599557829452,0.587001766024836,up,No
BRC20067_vs_N2,WBGene00014914,32.3146782193637,-1.05121328897127,down,No
BRC20067_vs_N2,WBGene00015037,280.68509262505,0.634110852382207,up,No
BRC20067_vs_N2,WBGene00015052,125.273656954307,-1.51914507221603,down,No
BRC20067_vs_N2,WBGene00015131,1341.39282118857,-0.853489854912934,down,No
BRC20067_vs_N2,WBGene00015162,1221.57009543577,-0.67809011335803,down,Yes
BRC20067_vs_N2,WBGene00015171,448.489520775166,0.715665943841189,up,No
BRC20067_vs_N2,WBGene00015202,10.8175080681663,1.26179823945999,up,No
BRC20067_vs_N2,WBGene00015223,35.8479534528878,-0.794354215789319,down,No
BRC20067_vs_N2,WBGene00015225,55.0744075628818,-1.9891759242699,down,No
BRC20067_vs_N2,WBGene00015227,113.618792503411,-1.73876114015506,down,No
BRC20067_vs_N2,WBGene00015244,29.7869072026386,-1.61746763975112,down,No
BRC20067_vs_N2,WBGene00015264,31.0597449139729,-1.53164315816229,down,No
BRC20067_vs_N2,WBGene00015270,371.895996761553,-1.20094289723185,down,Yes
BRC20067_vs_N2,WBGene00015271,268.772517183016,-1.59982562371691,down,No
BRC20067_vs_N2,WBGene00015272,65.9754408393816,-1.6857491369721,down,No
BRC20067_vs_N2,WBGene00015273,206.484642721427,-0.876782509787721,down,No
BRC20067_vs_N2,WBGene00015392,398.906036784871,-0.778814656898996,down,No
BRC20067_vs_N2,WBGene00015400,379.279198077802,1.18612414569149,up,Yes
BRC20067_vs_N2,WBGene00015403,371.262959598175,1.09421597170105,up,No
BRC20067_vs_N2,WBGene00015417,13.3626311785328,1.70825833235844,up,No
BRC20067_vs_N2,WBGene00015456,114.448325590279,-1.91091007073869,down,No
BRC20067_vs_N2,WBGene00015478,80.5509971514706,-0.625060447524693,down,No
BRC20067_vs_N2,WBGene00015549,64.0406533081128,-0.8709231374435,down,No
BRC20067_vs_N2,WBGene00015577,1056.11972326587,0.809369138216269,up,Yes
BRC20067_vs_N2,WBGene00015623,473.125491530159,1.53082141115327,up,No
BRC20067_vs_N2,WBGene00015667,10.8347076461414,-4.29925436264784,down,No
BRC20067_vs_N2,WBGene00015731,1097.88834881588,-0.704878452675714,down,No
BRC20067_vs_N2,WBGene00015757,20.588829418553,6.6858673705812,up,No
BRC20067_vs_N2,WBGene00015760,44.5679902535412,8.77408494852477,up,No
BRC20067_vs_N2,WBGene00015762,21.4692104240653,4.51001090763664,up,No
BRC20067_vs_N2,WBGene00015790,123.178211410151,-0.983251391549128,down,No
BRC20067_vs_N2,WBGene00015851,67.0397297097002,-5.34065634375489,down,No
BRC20067_vs_N2,WBGene00015887,2022.294096889,1.00007506583183,up,Yes
BRC20067_vs_N2,WBGene00015896,940.767224469577,0.85724254706014,up,No
BRC20067_vs_N2,WBGene00015897,172.539397801076,1.49568253354164,up,No
BRC20067_vs_N2,WBGene00015925,68.1750323095423,-0.938367464527812,down,No
BRC20067_vs_N2,WBGene00015930,396.850222580996,0.628569302884066,up,No
BRC20067_vs_N2,WBGene00016017,28.0194146885001,-2.79967982910449,down,No
BRC20067_vs_N2,WBGene00016056,119.156116356561,0.897271574921877,up,No
BRC20067_vs_N2,WBGene00016084,4698.91625935395,0.623672288192049,up,No
BRC20067_vs_N2,WBGene00016111,35.648570890055,-0.969964123391373,down,No
BRC20067_vs_N2,WBGene00016174,382.309756552506,0.763982057316744,up,No
BRC20067_vs_N2,WBGene00016179,14.7403154998112,1.62207582910951,up,No
BRC20067_vs_N2,WBGene00016295,92.1563867679504,2.02631459734196,up,No
BRC20067_vs_N2,WBGene00016358,175.982184575559,-2.43074879860409,down,No
BRC20067_vs_N2,WBGene00016450,1295.61930968696,0.813109570447574,up,No
BRC20067_vs_N2,WBGene00016451,70.8121457791399,-0.932244882092346,down,No
BRC20067_vs_N2,WBGene00016455,42.5977099496331,1.2946800828706,up,No
BRC20067_vs_N2,WBGene00016457,1144.81387572357,1.7044328447171,up,No
BRC20067_vs_N2,WBGene00016474,56.6717456083298,1.1231733740758,up,No
BRC20067_vs_N2,WBGene00016595,101.927745110521,1.74780093469408,up,No
BRC20067_vs_N2,WBGene00016697,55.0307127353351,2.35386089075419,up,No
BRC20067_vs_N2,WBGene00016712,135.024633733074,1.68404036762219,up,No
BRC20067_vs_N2,WBGene00016714,123.285387810351,0.68028979267361,up,No
BRC20067_vs_N2,WBGene00016779,14.405396378562,1.40206762367831,up,No
BRC20067_vs_N2,WBGene00016872,82.2539632175192,0.781011124648144,up,No
BRC20067_vs_N2,WBGene00016874,600.297920938289,0.727375244547012,up,No
BRC20067_vs_N2,WBGene00016880,20.9632492817153,1.73786146695673,up,No
BRC20067_vs_N2,WBGene00016886,19.1610879471233,1.64840023365594,up,No
BRC20067_vs_N2,WBGene00016892,1512.57559839828,1.08178950257685,up,Yes
BRC20067_vs_N2,WBGene00016896,985.839741664032,3.23684096954369,up,No
BRC20067_vs_N2,WBGene00016905,477.576742994226,0.628018251405477,up,No
BRC20067_vs_N2,WBGene00017032,44.7435777966976,-2.33824828598459,down,No
BRC20067_vs_N2,WBGene00017048,170.370496147817,0.779053634672279,up,No
BRC20067_vs_N2,WBGene00017055,50.2493377196738,-1.60133865550539,down,No
BRC20067_vs_N2,WBGene00017056,54.0841429491047,-1.46489354828372,down,No
BRC20067_vs_N2,WBGene00017059,99.4517728634205,-10.2257170965653,down,No
BRC20067_vs_N2,WBGene00017060,129.589502157959,1.1854038000846,up,Yes
BRC20067_vs_N2,WBGene00017077,480.111634614692,-0.652983370166742,down,No
BRC20067_vs_N2,WBGene00017123,2174.71320141625,0.735329633739749,up,Yes
BRC20067_vs_N2,WBGene00017124,141.407587225592,-0.702172153910685,down,No
BRC20067_vs_N2,WBGene00017133,116.555361975067,1.455490068022,up,No
BRC20067_vs_N2,WBGene00017186,225.506064037233,-0.777563446879467,down,No
BRC20067_vs_N2,WBGene00017190,14.9284259472817,-7.48496896845875,down,No
BRC20067_vs_N2,WBGene00017200,24.1096406750406,-1.56020088969219,down,No
BRC20067_vs_N2,WBGene00017243,147.598595934563,-1.03037491022908,down,No
BRC20067_vs_N2,WBGene00017265,71.1380576316669,0.780266766243995,up,No
BRC20067_vs_N2,WBGene00017275,833.655197064189,-0.785326263939716,down,No
BRC20067_vs_N2,WBGene00017292,189.399205697563,-0.595180077342459,down,No
BRC20067_vs_N2,WBGene00017301,7665.85932245154,0.687151744397983,up,Yes
BRC20067_vs_N2,WBGene00017315,52.7583272986311,-0.813136209332488,down,Yes
BRC20067_vs_N2,WBGene00017320,44.3193271571562,0.792588134557774,up,No
BRC20067_vs_N2,WBGene00017325,65.0605851033183,-1.50011734506979,down,No
BRC20067_vs_N2,WBGene00017327,84.0964944519213,-3.13242121670667,down,No
BRC20067_vs_N2,WBGene00017332,68.8173604885253,1.63901180312749,up,Yes
BRC20067_vs_N2,WBGene00017335,323.85039544998,1.07753227200867,up,No
BRC20067_vs_N2,WBGene00017340,244.198484988531,0.664820370886902,up,No
BRC20067_vs_N2,WBGene00017344,726.025938124424,-1.77968261966307,down,No
BRC20067_vs_N2,WBGene00017352,682.497259194607,1.71254880133173,up,No
BRC20067_vs_N2,WBGene00017353,12.0559634356098,-7.19363029793199,down,No
BRC20067_vs_N2,WBGene00017386,527.016308659307,-12.6315274716935,down,No
BRC20067_vs_N2,WBGene00017395,40.3569576404472,0.823893615614682,up,No
BRC20067_vs_N2,WBGene00017405,28.8709074666522,1.77946255625589,up,No
BRC20067_vs_N2,WBGene00017407,123.005546024499,4.64515865262728,up,No
BRC20067_vs_N2,WBGene00017413,94.6600238729009,-0.614238071758056,down,No
BRC20067_vs_N2,WBGene00017446,55.7176103385742,-9.39113865478528,down,No
BRC20067_vs_N2,WBGene00017452,372.103489096979,-1.34627848176089,down,No
BRC20067_vs_N2,WBGene00017453,21.1713562302994,-7.9955068547547,down,No
BRC20067_vs_N2,WBGene00017459,47.3067038208992,-9.15755890471542,down,No
BRC20067_vs_N2,WBGene00017461,622.634602295077,1.41215051499558,up,No
BRC20067_vs_N2,WBGene00017464,300.244600927664,-1.29152442607916,down,No
BRC20067_vs_N2,WBGene00017475,69.5610855264832,-0.633467711417767,down,No
BRC20067_vs_N2,WBGene00017555,46.1335525532528,-1.40248305067621,down,No
BRC20067_vs_N2,WBGene00017556,112.44195009436,0.604378213649148,up,No
BRC20067_vs_N2,WBGene00017583,126.555492718861,-2.54669774719922,down,No
BRC20067_vs_N2,WBGene00017584,241.802398038552,-1.00272395617769,down,No
BRC20067_vs_N2,WBGene00017589,301.917328742762,-3.08074149813603,down,No
BRC20067_vs_N2,WBGene00017658,731.802210988212,0.900372075491036,up,No
BRC20067_vs_N2,WBGene00017678,2235.67097424101,-1.5545113800635,down,No
BRC20067_vs_N2,WBGene00017707,19.6206402572633,0.964500451667515,up,No
BRC20067_vs_N2,WBGene00017711,59.8133926028097,-1.02210130187521,down,No
BRC20067_vs_N2,WBGene00017714,14.3908944568259,-0.974462127239249,down,No
BRC20067_vs_N2,WBGene00017715,17.5047024575917,-1.23087594419904,down,No
BRC20067_vs_N2,WBGene00017719,6578.2277997439,0.703572057239314,up,No
BRC20067_vs_N2,WBGene00017785,267.397185214054,-0.634717682165792,down,No
BRC20067_vs_N2,WBGene00017808,397.658967153785,1.1277063714459,up,No
BRC20067_vs_N2,WBGene00017908,322.341121493296,0.612999699213799,up,No
BRC20067_vs_N2,WBGene00017912,16.4152153193278,1.76437588601801,up,No
BRC20067_vs_N2,WBGene00017930,68.2498382963641,1.22404533058719,up,No
BRC20067_vs_N2,WBGene00017949,33.5446296769412,2.39745663957466,up,No
BRC20067_vs_N2,WBGene00017976,35.9201706883383,-2.10452559726673,down,No
BRC20067_vs_N2,WBGene00018096,15.3145913433768,2.01924164498751,up,No
BRC20067_vs_N2,WBGene00018195,251.120139031694,-11.5626827819803,down,No
BRC20067_vs_N2,WBGene00018200,101.178972760883,-10.2507638087032,down,No
BRC20067_vs_N2,WBGene00018203,60.9399285163372,-2.80486344353819,down,No
BRC20067_vs_N2,WBGene00018229,328.627046830064,-0.828703103108465,down,No
BRC20067_vs_N2,WBGene00018232,311.553833495172,-0.733345028586148,down,No
BRC20067_vs_N2,WBGene00018236,21.1583220771397,1.83568263581202,up,No
BRC20067_vs_N2,WBGene00018262,157.548931109342,-0.837608522698322,down,No
BRC20067_vs_N2,WBGene00018278,90.5263860659173,1.36520288041381,up,No
BRC20067_vs_N2,WBGene00018335,763.564774038504,0.73029404338075,up,No
BRC20067_vs_N2,WBGene00018353,245.850524390237,1.07138977984896,up,No
BRC20067_vs_N2,WBGene00018355,157.667060616867,1.26739160838405,up,No
BRC20067_vs_N2,WBGene00018375,210.950021100842,0.703827073933832,up,No
BRC20067_vs_N2,WBGene00018393,3895.80465532748,1.12014631521988,up,No
BRC20067_vs_N2,WBGene00018394,133.585409201629,1.30857507178621,up,No
BRC20067_vs_N2,WBGene00018456,28.7120740756283,1.40911085251714,up,No
BRC20067_vs_N2,WBGene00018460,9319.83106095262,1.07858314090591,up,No
BRC20067_vs_N2,WBGene00018489,188.774657824293,1.62545962930606,up,No
BRC20067_vs_N2,WBGene00018497,143.021396060879,1.03385850351011,up,No
BRC20067_vs_N2,WBGene00018500,69.3839671204701,1.47299007594747,up,No
BRC20067_vs_N2,WBGene00018579,169.033458478201,-0.753387287328172,down,No
BRC20067_vs_N2,WBGene00018606,69.8433444440196,1.90656693518349,up,No
BRC20067_vs_N2,WBGene00018675,40.8498224730489,1.58300210594668,up,No
BRC20067_vs_N2,WBGene00018805,61.7415964038665,-1.34277251697777,down,No
BRC20067_vs_N2,WBGene00018844,34.5582978203815,0.996511546665038,up,No
BRC20067_vs_N2,WBGene00018865,101.715767456081,1.66948965305059,up,No
BRC20067_vs_N2,WBGene00018878,396.774577578752,0.594177124227857,up,No
BRC20067_vs_N2,WBGene00018910,462.4605171236,-3.26449965850624,down,No
BRC20067_vs_N2,WBGene00018911,113.689092032264,-10.4194268551925,down,No
BRC20067_vs_N2,WBGene00018917,20.7781660637543,-7.96348869355441,down,No
BRC20067_vs_N2,WBGene00018918,9.83064972071181,-2.25925840008784,down,No
BRC20067_vs_N2,WBGene00018920,54.0595103336852,-1.49059455439896,down,No
BRC20067_vs_N2,WBGene00018958,1158.0202250523,0.929876804242264,up,No
BRC20067_vs_N2,WBGene00018971,372.300597940426,-0.91218733035502,down,No
BRC20067_vs_N2,WBGene00019022,516.980297231081,0.73844707896221,up,Yes
BRC20067_vs_N2,WBGene00019026,281.90335984182,1.22292901921002,up,No
BRC20067_vs_N2,WBGene00019039,10.1145686288022,2.51196332208409,up,No
BRC20067_vs_N2,WBGene00019044,31.9438797986395,0.808161508551326,up,No
BRC20067_vs_N2,WBGene00019060,1241.8813044087,0.869340988864699,up,Yes
BRC20067_vs_N2,WBGene00019120,1397.93611238673,-5.76421000225249,down,No
BRC20067_vs_N2,WBGene00019178,84.455663347812,-2.76589146160211,down,No
BRC20067_vs_N2,WBGene00019179,63.4133393777018,-3.71121807664375,down,No
BRC20067_vs_N2,WBGene00019188,396.884498458401,-1.8846913848438,down,No
BRC20067_vs_N2,WBGene00019189,91.537056034852,-2.06788105061554,down,No
BRC20067_vs_N2,WBGene00019194,18.3516171954145,1.47232044190368,up,No
BRC20067_vs_N2,WBGene00019200,44.5593163974506,-1.05553596449364,down,No
BRC20067_vs_N2,WBGene00019233,84.1382556018964,1.22951357482406,up,Yes
BRC20067_vs_N2,WBGene00019243,21.8388818397842,1.38740945568939,up,No
BRC20067_vs_N2,WBGene00019268,344.061768708479,-0.628678705242509,down,No
BRC20067_vs_N2,WBGene00019286,10.2737671001864,-1.19098787564011,down,No
BRC20067_vs_N2,WBGene00019322,61111.1896798289,0.599554526944151,up,Yes
